Incident ID,Date,Site,Country,Incident Type,Severity,Shift,Response Time (min),Badge Access,CCTV Alert,Visitor,Outcome
INC01581,2026-02-10,Bangalore,India,Door Forced Open,Critical,Day,11,No,Yes,No,Confirmed
INC01582,2026-02-12,Sydney,Australia,Lost Badge,Medium,Night,13,Yes,Yes,Yes,Confirmed
INC01583,2025-03-18,Sydney,Australia,Emergency Exit Misuse,Medium,Night,14,Yes,Yes,No,Confirmed
INC01584,2026-03-06,Austin,USA,Unauthorized Access,Medium,Day,12,Yes,Yes,No,Confirmed
INC01585,2025-08-26,Sydney,Australia,Lost Badge,Medium,Night,16,No,No,Yes,Resolved
INC01586,2026-04-06,Tokyo,Japan,Visitor Policy Violation,Low,Day,7,N/A,Yes,No,Confirmed
INC01587,2025-03-04,Berlin,Germany,Visitor Policy Violation,Low,Evening,2,Yes,Yes,No,Confirmed
INC01588,2025-05-28,Bangalore,India,Badge Misuse,Medium,Day,18,Yes,No,Yes,Resolved
INC01589,2026-02-07,Tokyo,Japan,Emergency Exit Misuse,Medium,Day,8,Yes,Yes,No,Under Investigation
INC01590,2026-06-20,Dublin,Ireland,Visitor Policy Violation,Low,Night,5,No,No,Yes,Confirmed
INC01591,2025-02-10,Tokyo,Japan,Suspicious Package,High,Night,6,No,Yes,No,Confirmed
INC01592,2025-02-08,Bangalore,India,Door Forced Open,High,Night,9,No,Yes,No,Resolved
INC01593,2025-09-14,Singapore,Singapore,Emergency Exit Misuse,High,Night,7,Yes,No,No,Resolved
INC01594,2026-04-08,London,UK,Emergency Exit Misuse,Medium,Day,11,No,Yes,No,Resolved
INC01595,2025-07-03,Bangalore,India,Emergency Exit Misuse,High,Day,12,Yes,Yes,No,Under Investigation
INC01596,2025-03-21,Austin,USA,Tailgating,High,Day,18,N/A,Yes,No,Under Investigation
INC01597,2025-06-03,Sydney,Australia,Suspicious Package,High,Day,16,Yes,Yes,No,Resolved
INC01598,2025-02-09,Austin,USA,Badge Misuse,Medium,Evening,6,No,Yes,No,Confirmed
INC01599,2025-10-03,Austin,USA,Emergency Exit Misuse,Medium,Day,17,No,Yes,No,Resolved
INC01600,2025-02-01,Tokyo,Japan,Emergency Exit Misuse,High,Evening,7,No,Yes,No,Confirmed
INC01601,2026-06-21,Tokyo,Japan,Badge Misuse,High,Day,6,Yes,Yes,No,Confirmed
INC01602,2025-10-03,Singapore,Singapore,Emergency Exit Misuse,Medium,Evening,16,No,No,Yes,Under Investigation
INC01603,2025-03-23,London,UK,Badge Misuse,High,Day,7,Yes,Yes,No,Under Investigation
INC01604,2025-06-25,Austin,USA,Badge Misuse,High,Day,2,Yes,Yes,No,Confirmed
INC01605,2026-06-01,Tokyo,Japan,Unauthorized Access,Medium,Night,18,Yes,Yes,No,Confirmed
INC01606,2025-11-25,Berlin,Germany,CCTV Offline,Medium,Day,16,No,Yes,No,Confirmed
INC01607,2025-05-03,Bangalore,India,Lost Badge,Medium,Evening,19,No,Yes,No,Under Investigation
INC01608,2025-12-08,Sydney,Australia,Door Forced Open,High,Day,4,Yes,Yes,Yes,Resolved
INC01609,2025-10-28,Singapore,Singapore,Visitor Policy Violation,Medium,Day,7,Yes,Yes,No,Confirmed
INC01610,2026-06-22,Singapore,Singapore,Visitor Policy Violation,Medium,Night,13,Yes,Yes,No,Confirmed
INC01611,2025-06-03,Bangalore,India,Suspicious Package,High,Night,9,Yes,No,No,Confirmed
INC01612,2026-06-26,Tokyo,Japan,Door Forced Open,Critical,Day,5,No,Yes,No,Confirmed
INC01613,2025-01-07,Bangalore,India,Suspicious Package,Critical,Night,11,No,Yes,No,Confirmed
INC01614,2026-03-15,Austin,USA,Door Forced Open,Critical,Evening,14,Yes,No,No,Confirmed
INC01615,2025-06-21,Berlin,Germany,CCTV False Alarm,Low,Day,17,Yes,No,No,False Alarm
INC01616,2026-03-09,Dublin,Ireland,CCTV Offline,Medium,Night,17,N/A,Yes,No,Resolved
INC01617,2025-05-02,Dublin,Ireland,Door Forced Open,High,Day,20,Yes,Yes,Yes,Under Investigation
INC01618,2026-01-17,Bangalore,India,Tailgating,Medium,Night,10,No,Yes,No,Confirmed
INC01619,2025-11-21,Singapore,Singapore,Door Forced Open,High,Night,12,Yes,Yes,Yes,Resolved
INC01620,2025-10-19,Austin,USA,Emergency Exit Misuse,Medium,Day,12,No,Yes,No,Confirmed
INC01621,2025-08-16,Sydney,Australia,Door Forced Open,Critical,Night,2,No,Yes,No,Confirmed
INC01622,2025-06-21,Bangalore,India,Door Forced Open,Critical,Night,16,No,Yes,No,Confirmed
INC01623,2025-07-14,Singapore,Singapore,Door Forced Open,High,Night,13,No,No,No,Resolved
INC01624,2025-04-03,London,UK,Tailgating,High,Night,9,Yes,Yes,No,Confirmed
INC01625,2026-04-28,Sydney,Australia,Badge Misuse,Medium,Evening,5,No,Yes,Yes,Confirmed
INC01626,2026-01-07,Sydney,Australia,Badge Misuse,High,Night,16,Yes,Yes,Yes,Confirmed
INC01627,2026-06-08,Bangalore,India,Badge Misuse,Medium,Evening,15,No,Yes,No,Confirmed
INC01628,2025-07-06,London,UK,Visitor Policy Violation,Low,Evening,3,No,No,No,Confirmed
INC01629,2025-08-11,Sydney,Australia,Emergency Exit Misuse,Medium,Day,18,N/A,No,No,Confirmed
INC01630,2025-06-25,Austin,USA,Door Forced Open,High,Night,8,N/A,Yes,No,Resolved
INC01631,2025-05-28,London,UK,Emergency Exit Misuse,High,Day,12,No,Yes,Yes,Confirmed
INC01632,2025-05-06,Singapore,Singapore,Badge Misuse,High,Day,15,Yes,Yes,No,Under Investigation
INC01633,2025-01-21,Singapore,Singapore,Door Forced Open,Critical,Day,8,Yes,No,No,Confirmed
INC01634,2026-03-26,London,UK,Door Forced Open,Critical,Evening,10,Yes,Yes,No,Confirmed
INC01635,2026-05-25,Tokyo,Japan,Lost Badge,Medium,Night,11,No,No,Yes,Under Investigation
INC01636,2025-04-11,Singapore,Singapore,Door Forced Open,High,Day,8,Yes,Yes,No,Resolved
INC01637,2025-02-15,Bangalore,India,CCTV Offline,Medium,Day,11,No,No,No,Confirmed
INC01638,2026-01-17,Sydney,Australia,Badge Misuse,Medium,Evening,18,No,Yes,Yes,Confirmed
INC01639,2025-11-06,Bangalore,India,Tailgating,Medium,Day,12,Yes,Yes,No,Confirmed
INC01640,2025-06-16,Sydney,Australia,Unauthorized Access,High,Night,16,N/A,No,No,Under Investigation
INC01641,2025-06-21,London,UK,Tailgating,Medium,Evening,13,Yes,Yes,Yes,Confirmed
INC01642,2025-07-21,Sydney,Australia,Suspicious Person,Medium,Day,4,No,Yes,No,Confirmed
INC01643,2025-02-19,Sydney,Australia,Unauthorized Access,Medium,Day,6,Yes,Yes,No,Under Investigation
INC01644,2025-05-23,Sydney,Australia,Visitor Policy Violation,Medium,Night,5,Yes,Yes,No,Confirmed
INC01645,2025-07-05,London,UK,Visitor Policy Violation,Medium,Day,18,Yes,Yes,No,Resolved
INC01646,2025-08-08,Sydney,Australia,Lost Badge,Low,Night,13,Yes,Yes,No,Confirmed
INC01647,2025-11-05,Bangalore,India,Emergency Exit Misuse,Medium,Evening,12,No,Yes,Yes,Confirmed
INC01648,2025-01-09,Berlin,Germany,Emergency Exit Misuse,Medium,Night,9,Yes,Yes,Yes,Confirmed
INC01649,2025-07-18,Berlin,Germany,Door Forced Open,High,Night,10,N/A,Yes,No,Confirmed
INC01650,2026-05-24,Bangalore,India,Lost Badge,Medium,Day,7,No,Yes,Yes,Confirmed
INC01651,2026-01-03,Austin,USA,Suspicious Person,Medium,Day,6,Yes,Yes,Yes,Resolved
INC01652,2026-05-09,Dublin,Ireland,Unauthorized Access,Medium,Day,10,No,Yes,No,Confirmed
INC01653,2025-06-20,Singapore,Singapore,CCTV Offline,Medium,Day,10,No,No,No,Under Investigation
INC01654,2025-10-16,Bangalore,India,Visitor Policy Violation,Low,Day,10,Yes,No,Yes,Confirmed
INC01655,2025-10-20,Austin,USA,Emergency Exit Misuse,Medium,Day,13,Yes,Yes,No,Under Investigation
INC01656,2025-11-12,Sydney,Australia,Badge Misuse,High,Night,12,No,Yes,No,Resolved
INC01657,2025-06-26,Tokyo,Japan,Badge Misuse,High,Day,15,No,Yes,No,Confirmed
INC01658,2025-05-02,Bangalore,India,Unauthorized Access,Medium,Evening,10,No,Yes,Yes,Confirmed
INC01659,2026-02-13,Berlin,Germany,CCTV Offline,Medium,Day,10,Yes,Yes,Yes,Confirmed
INC01660,2025-06-01,London,UK,Emergency Exit Misuse,High,Day,23,Yes,No,Yes,Confirmed
INC01661,2025-02-13,Bangalore,India,CCTV False Alarm,Low,Day,10,Yes,Yes,No,False Alarm
INC01662,2025-10-10,Bangalore,India,Suspicious Person,High,Night,13,Yes,Yes,No,Confirmed
INC01663,2025-07-06,Singapore,Singapore,Tailgating,Medium,Evening,6,No,Yes,No,Confirmed
INC01664,2025-01-06,Sydney,Australia,Tailgating,Medium,Day,20,Yes,No,No,Resolved
INC01665,2026-03-24,Berlin,Germany,Door Forced Open,Critical,Night,16,Yes,Yes,Yes,Confirmed
INC01666,2025-09-30,Austin,USA,CCTV False Alarm,Low,Day,8,Yes,Yes,No,False Alarm
INC01667,2025-04-30,Tokyo,Japan,Emergency Exit Misuse,Medium,Night,18,No,Yes,No,Confirmed
INC01668,2025-03-11,Dublin,Ireland,Suspicious Package,Critical,Evening,14,No,Yes,No,Confirmed
INC01669,2025-03-09,Dublin,Ireland,Suspicious Package,Critical,Day,10,Yes,Yes,Yes,Confirmed
INC01670,2025-03-08,Sydney,Australia,Visitor Policy Violation,Medium,Evening,14,Yes,Yes,No,Resolved
INC01671,2026-01-27,Berlin,Germany,Suspicious Package,High,Day,14,Yes,No,No,Confirmed
INC01672,2026-03-24,Singapore,Singapore,Lost Badge,Low,Night,11,Yes,Yes,No,Resolved
INC01673,2026-04-02,Dublin,Ireland,Suspicious Package,Critical,Night,12,No,Yes,No,Confirmed
INC01674,2026-06-12,Austin,USA,Tailgating,Medium,Evening,10,Yes,No,No,Confirmed
INC01675,2025-01-29,Berlin,Germany,Tailgating,Medium,Evening,6,Yes,No,No,Confirmed
INC01676,2026-06-10,London,UK,Lost Badge,Medium,Evening,6,Yes,No,No,Confirmed
INC01677,2025-01-23,Austin,USA,Unauthorized Access,Medium,Night,11,No,No,No,Confirmed
INC01678,2025-11-08,London,UK,CCTV Offline,Medium,Night,5,Yes,Yes,Yes,Under Investigation
INC01679,2026-03-27,Tokyo,Japan,CCTV Offline,Medium,Evening,16,No,Yes,Yes,Confirmed
INC01680,2025-04-06,Bangalore,India,Visitor Policy Violation,Medium,Day,11,No,Yes,Yes,Confirmed
INC01681,2025-03-28,Dublin,Ireland,Suspicious Package,High,Day,17,Yes,No,No,Confirmed
INC01682,2026-02-06,Berlin,Germany,CCTV Offline,Medium,Evening,9,Yes,No,No,Confirmed
INC01683,2025-08-23,Bangalore,India,Suspicious Person,Medium,Evening,11,No,Yes,No,Confirmed
INC01684,2025-10-18,Bangalore,India,CCTV False Alarm,Low,Day,8,No,No,No,False Alarm
INC01685,2026-04-17,Singapore,Singapore,Badge Misuse,High,Day,3,No,Yes,Yes,Resolved
INC01686,2026-01-21,Berlin,Germany,Emergency Exit Misuse,High,Night,7,Yes,Yes,No,Resolved
INC01687,2025-06-05,Bangalore,India,Suspicious Person,High,Evening,12,Yes,Yes,Yes,Under Investigation
INC01688,2026-02-21,Tokyo,Japan,Suspicious Package,Critical,Night,12,Yes,Yes,Yes,Under Investigation
INC01689,2026-05-29,Singapore,Singapore,Suspicious Person,High,Evening,12,Yes,No,No,Confirmed
INC01690,2025-03-06,Sydney,Australia,Suspicious Package,Critical,Day,13,Yes,Yes,No,Confirmed
INC01691,2025-07-29,Singapore,Singapore,Badge Misuse,Medium,Night,11,Yes,Yes,No,Confirmed
INC01692,2026-06-08,Singapore,Singapore,Tailgating,High,Day,9,Yes,Yes,No,Confirmed
INC01693,2026-05-23,Austin,USA,Badge Misuse,High,Night,13,Yes,Yes,Yes,Confirmed
INC01694,2026-03-03,Dublin,Ireland,Suspicious Person,Medium,Night,14,Yes,Yes,No,Confirmed
INC01695,2025-02-12,London,UK,CCTV Offline,Medium,Night,2,No,No,No,Confirmed
INC01696,2026-02-28,London,UK,Suspicious Person,Medium,Day,8,Yes,No,No,Resolved
INC01697,2026-03-09,Austin,USA,Visitor Policy Violation,Medium,Night,7,No,Yes,No,Confirmed
INC01698,2025-04-03,Sydney,Australia,Suspicious Person,High,Evening,7,Yes,Yes,No,Resolved
INC01699,2025-07-04,Bangalore,India,Unauthorized Access,Medium,Evening,19,Yes,Yes,No,Confirmed
INC01700,2025-03-22,Bangalore,India,Badge Misuse,Medium,Day,14,Yes,Yes,Yes,Confirmed
INC01701,2026-02-25,Berlin,Germany,Lost Badge,Medium,Day,19,Yes,Yes,No,Confirmed
INC01702,2025-11-05,Berlin,Germany,CCTV False Alarm,Low,Day,10,No,Yes,No,False Alarm
INC01703,2026-01-21,Dublin,Ireland,Door Forced Open,High,Day,19,Yes,No,No,Resolved
INC01704,2026-03-23,Berlin,Germany,CCTV False Alarm,Low,Day,11,Yes,Yes,No,False Alarm
INC01705,2026-05-17,Dublin,Ireland,Badge Misuse,High,Night,12,No,Yes,No,Confirmed
INC01706,2025-01-30,Tokyo,Japan,Lost Badge,Low,Night,7,Yes,Yes,No,Confirmed
INC01707,2025-07-08,Berlin,Germany,Visitor Policy Violation,Low,Night,12,Yes,Yes,No,Resolved
INC01708,2026-03-12,Tokyo,Japan,Lost Badge,Low,Day,7,Yes,Yes,Yes,Confirmed
INC01709,2026-05-01,Sydney,Australia,Visitor Policy Violation,Medium,Evening,11,Yes,Yes,Yes,Confirmed
INC01710,2026-05-31,Dublin,Ireland,Unauthorized Access,Medium,Day,14,No,Yes,No,Resolved
INC01711,2026-06-13,Bangalore,India,Tailgating,Medium,Day,17,Yes,Yes,Yes,Confirmed
INC01712,2025-10-07,Tokyo,Japan,CCTV False Alarm,Low,Night,11,Yes,No,No,False Alarm
INC01713,2025-04-24,Dublin,Ireland,Door Forced Open,Critical,Day,13,Yes,Yes,No,Confirmed
INC01714,2026-01-31,Singapore,Singapore,Visitor Policy Violation,Medium,Evening,11,No,Yes,No,Confirmed
INC01715,2025-06-29,Austin,USA,Badge Misuse,High,Night,11,Yes,Yes,No,Under Investigation
INC01716,2026-03-16,Tokyo,Japan,Suspicious Person,Medium,Day,14,Yes,Yes,No,Confirmed
INC01717,2025-07-18,Austin,USA,Lost Badge,Low,Day,16,Yes,Yes,No,Resolved
INC01718,2026-02-12,Sydney,Australia,Emergency Exit Misuse,Medium,Evening,18,No,Yes,No,Resolved
INC01719,2026-01-24,Austin,USA,CCTV False Alarm,Low,Day,8,No,Yes,Yes,False Alarm
INC01720,2025-02-12,Bangalore,India,Unauthorized Access,High,Night,3,Yes,Yes,Yes,Confirmed
INC01721,2025-08-23,Singapore,Singapore,Badge Misuse,Medium,Day,10,Yes,Yes,No,Resolved
INC01722,2026-02-10,London,UK,CCTV Offline,Medium,Night,15,Yes,Yes,No,Confirmed
INC01723,2025-09-18,Berlin,Germany,Badge Misuse,Medium,Day,22,Yes,Yes,No,Confirmed
INC01724,2025-08-11,Tokyo,Japan,Unauthorized Access,High,Evening,5,Yes,Yes,Yes,Resolved
INC01725,2026-04-13,Tokyo,Japan,Lost Badge,Low,Day,17,Yes,Yes,No,Resolved
INC01726,2025-03-04,Berlin,Germany,Suspicious Package,Critical,Night,10,Yes,No,No,Confirmed
INC01727,2025-05-21,Sydney,Australia,Unauthorized Access,High,Night,11,No,No,No,Confirmed
INC01728,2025-07-28,Berlin,Germany,Suspicious Person,Medium,Day,15,No,Yes,No,Confirmed
INC01729,2025-04-26,Singapore,Singapore,Lost Badge,Low,Day,19,Yes,Yes,No,Under Investigation
INC01730,2025-08-06,Singapore,Singapore,Door Forced Open,High,Night,11,Yes,Yes,No,Confirmed
INC01731,2026-06-19,Singapore,Singapore,Door Forced Open,High,Day,7,Yes,No,No,Resolved
INC01732,2025-03-27,Sydney,Australia,Visitor Policy Violation,Low,Day,15,No,Yes,No,Confirmed
INC01733,2025-09-07,Bangalore,India,Lost Badge,Medium,Night,10,Yes,Yes,No,Confirmed
INC01734,2025-11-20,Austin,USA,Lost Badge,Medium,Day,10,No,Yes,Yes,Confirmed
INC01735,2025-01-04,Bangalore,India,CCTV False Alarm,Low,Night,5,No,No,No,False Alarm
INC01736,2025-02-17,Sydney,Australia,Unauthorized Access,High,Day,18,Yes,No,No,Confirmed
INC01737,2026-02-07,London,UK,Unauthorized Access,Medium,Night,15,Yes,Yes,No,Under Investigation
INC01738,2025-11-28,Singapore,Singapore,Suspicious Person,Medium,Night,9,Yes,Yes,No,Confirmed
INC01739,2025-07-19,Sydney,Australia,Tailgating,Medium,Day,6,Yes,Yes,No,Confirmed
INC01740,2025-01-16,Berlin,Germany,Door Forced Open,Critical,Evening,14,Yes,Yes,No,Confirmed
INC01741,2025-03-16,London,UK,CCTV False Alarm,Low,Night,8,Yes,Yes,No,False Alarm
INC01742,2025-01-24,London,UK,Suspicious Package,High,Night,15,No,Yes,Yes,Confirmed
INC01743,2026-06-19,Berlin,Germany,Badge Misuse,High,Night,3,Yes,Yes,No,Confirmed
INC01744,2025-03-16,Bangalore,India,Suspicious Package,High,Night,7,No,Yes,No,Under Investigation
INC01745,2025-04-03,London,UK,CCTV False Alarm,Low,Evening,10,Yes,Yes,No,False Alarm
INC01746,2026-02-17,London,UK,CCTV Offline,Medium,Day,9,No,Yes,Yes,Confirmed
INC01747,2025-09-28,Sydney,Australia,Badge Misuse,Medium,Day,11,No,Yes,No,Resolved
INC01748,2026-06-02,Tokyo,Japan,CCTV False Alarm,Low,Day,7,Yes,No,Yes,False Alarm
INC01749,2025-01-19,Tokyo,Japan,CCTV False Alarm,Low,Night,13,No,Yes,No,False Alarm
INC01750,2026-04-16,Tokyo,Japan,Visitor Policy Violation,Medium,Night,11,Yes,No,No,Under Investigation
INC01751,2025-12-02,Austin,USA,CCTV Offline,Medium,Night,19,Yes,Yes,No,Resolved
INC01752,2025-09-04,Austin,USA,Door Forced Open,Critical,Night,5,Yes,No,Yes,Under Investigation
INC01753,2025-12-26,Tokyo,Japan,Tailgating,High,Day,18,No,Yes,Yes,Confirmed
INC01754,2025-04-22,Bangalore,India,Suspicious Package,Critical,Night,9,N/A,Yes,No,Confirmed
INC01755,2026-03-28,Bangalore,India,Badge Misuse,Medium,Night,18,Yes,Yes,Yes,Confirmed
INC01756,2026-05-11,Tokyo,Japan,Emergency Exit Misuse,Medium,Day,14,Yes,Yes,No,Confirmed
INC01757,2025-08-21,Dublin,Ireland,CCTV Offline,Medium,Evening,13,Yes,Yes,No,Confirmed
INC01758,2025-10-13,Berlin,Germany,Badge Misuse,Medium,Evening,9,N/A,Yes,No,Resolved
INC01759,2025-03-26,Austin,USA,CCTV False Alarm,Low,Night,13,No,Yes,No,False Alarm
INC01760,2025-07-07,Austin,USA,Badge Misuse,High,Day,20,Yes,No,Yes,Under Investigation
INC01761,2025-09-05,Tokyo,Japan,CCTV False Alarm,Low,Evening,6,Yes,Yes,No,False Alarm
INC01762,2025-08-13,Berlin,Germany,Tailgating,High,Day,21,N/A,No,No,Under Investigation
INC01763,2025-11-22,Singapore,Singapore,CCTV Offline,Medium,Night,13,N/A,No,No,Confirmed
INC01764,2025-02-24,Austin,USA,CCTV Offline,Medium,Day,7,Yes,Yes,No,Confirmed
INC01765,2026-01-08,Tokyo,Japan,CCTV False Alarm,Low,Day,14,Yes,Yes,Yes,False Alarm
INC01766,2025-11-29,Bangalore,India,CCTV Offline,Medium,Night,11,Yes,Yes,No,Resolved
INC01767,2025-04-13,London,UK,Lost Badge,Low,Night,6,Yes,Yes,No,Confirmed
INC01768,2025-07-01,Dublin,Ireland,CCTV False Alarm,Low,Day,13,Yes,Yes,No,False Alarm
INC01769,2025-10-02,Tokyo,Japan,Lost Badge,Medium,Night,11,Yes,Yes,Yes,Confirmed
INC01770,2025-03-02,Sydney,Australia,Badge Misuse,High,Night,10,Yes,No,No,Resolved
INC01771,2025-08-08,Bangalore,India,Unauthorized Access,High,Day,19,No,Yes,No,Resolved
INC01772,2025-10-17,Dublin,Ireland,CCTV False Alarm,Low,Day,3,Yes,No,Yes,False Alarm
INC01773,2025-02-20,Sydney,Australia,Lost Badge,Low,Evening,19,Yes,Yes,Yes,Confirmed
INC01774,2025-10-22,London,UK,Tailgating,Medium,Night,8,N/A,Yes,No,Resolved
INC01775,2025-12-23,Bangalore,India,Lost Badge,Low,Day,12,Yes,Yes,No,Under Investigation
INC01776,2025-04-07,Dublin,Ireland,Unauthorized Access,Medium,Evening,12,N/A,No,No,Resolved
INC01777,2025-09-07,Austin,USA,CCTV Offline,Medium,Day,18,Yes,Yes,No,Confirmed
INC01778,2026-02-12,Berlin,Germany,CCTV False Alarm,Low,Evening,7,Yes,No,No,False Alarm
INC01779,2026-05-04,Bangalore,India,Unauthorized Access,High,Night,11,No,No,No,Resolved
INC01780,2025-10-23,Austin,USA,Lost Badge,Low,Evening,20,Yes,Yes,No,Under Investigation
INC01781,2026-01-22,Bangalore,India,Tailgating,High,Evening,12,Yes,Yes,Yes,Confirmed
INC01782,2026-01-24,Bangalore,India,Unauthorized Access,High,Day,2,Yes,Yes,No,Confirmed
INC01783,2025-03-04,Sydney,Australia,CCTV Offline,Medium,Day,6,Yes,Yes,Yes,Confirmed
INC01784,2025-02-02,Tokyo,Japan,Unauthorized Access,Medium,Day,6,Yes,Yes,No,Resolved
INC01785,2026-02-28,Bangalore,India,Badge Misuse,Medium,Day,8,Yes,No,Yes,Confirmed
INC01786,2025-12-09,Singapore,Singapore,Door Forced Open,High,Day,11,N/A,No,No,Resolved
INC01787,2026-03-10,Sydney,Australia,Badge Misuse,Medium,Day,10,Yes,No,No,Resolved
INC01788,2025-12-29,Austin,USA,Tailgating,Medium,Evening,16,Yes,Yes,No,Confirmed
INC01789,2026-04-01,Bangalore,India,Suspicious Package,Critical,Day,18,No,Yes,No,Confirmed
INC01790,2025-06-25,Singapore,Singapore,Visitor Policy Violation,Low,Day,17,Yes,No,No,Confirmed
INC01791,2026-03-21,Sydney,Australia,Tailgating,High,Evening,13,Yes,Yes,No,Confirmed
INC01792,2026-04-27,Tokyo,Japan,Suspicious Package,High,Evening,13,Yes,Yes,No,Confirmed
INC01793,2025-08-10,Bangalore,India,Badge Misuse,Medium,Evening,24,No,Yes,No,Confirmed
INC01794,2025-11-15,Austin,USA,CCTV Offline,Medium,Day,17,No,Yes,No,Confirmed
INC01795,2025-08-07,Sydney,Australia,Door Forced Open,High,Day,7,No,No,Yes,Resolved
INC01796,2025-10-13,Austin,USA,Tailgating,High,Day,7,Yes,Yes,Yes,Confirmed
INC01797,2026-01-04,London,UK,Unauthorized Access,High,Night,5,No,Yes,No,Resolved
INC01798,2025-10-11,Austin,USA,Tailgating,Medium,Night,8,No,Yes,Yes,Confirmed
INC01799,2025-05-11,Sydney,Australia,CCTV False Alarm,Low,Night,11,Yes,Yes,No,False Alarm
INC01800,2025-02-18,Austin,USA,CCTV Offline,Medium,Day,9,Yes,Yes,Yes,Under Investigation
INC01801,2026-03-27,Bangalore,India,Badge Misuse,Medium,Night,7,No,Yes,No,Confirmed
INC01802,2025-04-02,London,UK,Emergency Exit Misuse,Medium,Evening,13,Yes,No,No,Resolved
INC01803,2025-02-11,Sydney,Australia,Suspicious Person,High,Night,13,No,Yes,Yes,Resolved
INC01804,2026-02-01,Dublin,Ireland,Lost Badge,Medium,Day,9,Yes,Yes,Yes,Under Investigation
INC01805,2025-02-27,London,UK,Visitor Policy Violation,Medium,Day,7,Yes,No,No,Under Investigation
INC01806,2026-02-08,Sydney,Australia,Tailgating,High,Day,16,No,Yes,No,Confirmed
INC01807,2025-09-18,Tokyo,Japan,Tailgating,High,Evening,11,N/A,Yes,Yes,Confirmed
INC01808,2025-11-06,Singapore,Singapore,Lost Badge,Medium,Day,13,No,Yes,No,Confirmed
INC01809,2025-05-01,Austin,USA,Visitor Policy Violation,Low,Day,23,Yes,Yes,No,Under Investigation
INC01810,2025-06-04,Tokyo,Japan,Emergency Exit Misuse,High,Day,18,Yes,Yes,No,Under Investigation
INC01811,2025-04-11,Bangalore,India,CCTV Offline,Medium,Night,11,Yes,Yes,No,Resolved
INC01812,2025-07-25,London,UK,Emergency Exit Misuse,High,Day,2,Yes,No,No,Resolved
INC01813,2025-02-28,Dublin,Ireland,CCTV False Alarm,Low,Night,9,Yes,No,No,False Alarm
INC01814,2026-01-10,Bangalore,India,Lost Badge,Low,Day,14,No,Yes,No,Confirmed
INC01815,2026-02-04,Dublin,Ireland,Badge Misuse,High,Night,17,Yes,Yes,No,Confirmed
INC01816,2026-01-05,Dublin,Ireland,Emergency Exit Misuse,High,Night,8,N/A,Yes,No,Under Investigation
INC01817,2026-05-30,Dublin,Ireland,Visitor Policy Violation,Medium,Night,5,Yes,No,Yes,Confirmed
INC01818,2025-01-09,Dublin,Ireland,Badge Misuse,Medium,Evening,18,Yes,No,No,Under Investigation
INC01819,2025-07-09,Dublin,Ireland,CCTV Offline,Medium,Night,12,Yes,No,No,Confirmed
INC01820,2025-09-03,Sydney,Australia,Door Forced Open,High,Night,5,Yes,No,No,Confirmed
INC01821,2025-10-20,London,UK,Suspicious Person,Medium,Day,19,Yes,Yes,Yes,Resolved
INC01822,2025-11-21,Austin,USA,Visitor Policy Violation,Low,Day,14,No,Yes,No,Confirmed
INC01823,2025-01-19,Berlin,Germany,Lost Badge,Medium,Day,19,No,Yes,No,Confirmed
INC01824,2026-04-03,Austin,USA,Door Forced Open,High,Day,13,Yes,No,No,Confirmed
INC01825,2025-06-30,Tokyo,Japan,Emergency Exit Misuse,High,Night,2,No,Yes,No,Resolved
INC01826,2025-06-17,Sydney,Australia,Tailgating,Medium,Evening,16,No,No,No,Resolved
INC01827,2026-04-01,Berlin,Germany,Badge Misuse,Medium,Day,9,Yes,Yes,No,Confirmed
INC01828,2025-02-17,Bangalore,India,Unauthorized Access,High,Night,12,No,Yes,No,Confirmed
INC01829,2026-01-12,Sydney,Australia,CCTV Offline,Medium,Day,9,N/A,Yes,No,Confirmed
INC01830,2025-11-24,Austin,USA,Door Forced Open,High,Day,17,Yes,No,Yes,Confirmed
INC01831,2025-08-11,Dublin,Ireland,Lost Badge,Low,Night,12,No,Yes,No,Under Investigation
INC01832,2025-12-21,Singapore,Singapore,Unauthorized Access,Medium,Day,5,Yes,Yes,No,Confirmed
INC01833,2026-05-12,Bangalore,India,Suspicious Package,Critical,Evening,12,No,No,No,Under Investigation
INC01834,2026-03-30,Singapore,Singapore,Lost Badge,Low,Day,7,Yes,Yes,No,Resolved
INC01835,2026-05-01,Austin,USA,Tailgating,High,Day,8,No,Yes,No,Confirmed
INC01836,2025-02-05,Berlin,Germany,Visitor Policy Violation,Low,Evening,3,Yes,Yes,Yes,Under Investigation
INC01837,2026-05-25,Bangalore,India,CCTV Offline,Medium,Day,12,Yes,Yes,No,Confirmed
INC01838,2026-02-10,London,UK,Tailgating,High,Day,9,Yes,Yes,No,Under Investigation
INC01839,2026-05-20,Singapore,Singapore,CCTV Offline,Medium,Night,7,Yes,Yes,No,Under Investigation
INC01840,2025-09-26,Berlin,Germany,CCTV False Alarm,Low,Day,3,Yes,Yes,No,False Alarm
INC01841,2026-06-05,Singapore,Singapore,Door Forced Open,High,Night,14,No,Yes,Yes,Confirmed
INC01842,2025-12-29,Austin,USA,Emergency Exit Misuse,Medium,Day,12,Yes,Yes,No,Resolved
INC01843,2026-02-03,Tokyo,Japan,Lost Badge,Medium,Evening,12,No,Yes,No,Confirmed
INC01844,2026-05-19,London,UK,CCTV Offline,Medium,Day,22,Yes,No,Yes,Resolved
